bl016317d1550f009cc90ba1a|La Petite Crypte|5c|48.44682052472|2.6434916627
bl93bdd9271345c1690ed0f5b|Antman|4c|48.44681363051|2.64339677956
bl123f943d14b5905536a6a60|Purple Music|4b|48.4468727872|2.64329854365
blbf492aefbd07dff0eaa537e|Prince Rip|6a|48.44687679029|2.64330089058
bl8361188cd701dc1dcc2c6c4|Sometimes it Snows in April|6a|48.44686833933|2.64331262525
blaa443efe1931218c4b2c2be|Velvet Kitty Cat|4b|48.44686522583|2.64332268353
blc091b687aa6821cd86904c7|Onc' Pat|4b|48.44689346978|2.64340046759
bld7d5beaabd3a4bf4ca53952|Chemin de Traverse|6b|48.44689458175|2.64339778538
bl4fe489c921bdcc7785a0f72|Félin pour l'Autre|3c|48.44691815544|2.6433344182
bl1c9004af58cf8457b62603b|Otaké|6c+|48.44701559465|2.64351682283
bl39fb1237f9b2232b6b05a61|For Time|6b+|48.44699915008|2.64356939296
bl697e8deb2f7a162b637cda8|For Time (assis)|6c|48.44700271637|2.64356879557
bl9c545c21638fda7e57a7ea6|Box|6b+|48.44699994259|2.64357417206
bl7e5f5364536af40ec5c0017|Box (droite)|6c|48.44700251825|2.64357387338
bl1b92773dc2151f69be83f05|Hard Jump|6c+|48.44706651337|2.64362584612
blfed85fc9b007ef75abc25a3|Hard Jump (assis)|7a+|48.44706809838|2.64362196309
bl7fc2cd0f9087edc300a5c46|Hard Jump (debout)|6b+|48.44706631524|2.64362106701
blefa24369093a33ade0afd0d|Kettle Bell|7b|48.44707998601|2.64362883305
bl98fb229ece07d62b974cda4|Kettle Bell (assis)|7c|48.44707760849|2.6436267422
blf6145f88500aa7c0200155c|Des Lilas|2b|48.44706354146|2.643562523
blc2765fb4d7617e666924b73|Le Poinçonneur|2c|48.44704907817|2.64354609484
bl4208d7a26bb6fc1d7ab2909|Des P'tits Trous, des P'tits Trous|3b|48.4470405587|2.64353534186
bl2629364a87b7b2aeb34ae29|La Poinçonneuse|3a|48.44702906732|2.64352160193
bl14934ad09e183a4678d1335|La Semelle|3b|48.44705561637|2.64346992788
ble7edfe9219defba0a10195d|Too Munch|3a|48.44714992484|2.64350965418
blacb2328fe0661de19c38d49|Edvard|2b|48.44715309487|2.64352996537
blc03358fdaf632286a53d259|Le Chause-Pied|3a|48.4471378391|2.64360762579
bla5788d87868ad67251ddb91|La Pause Pied|1c|48.44712377209|2.64361837877
bld0b691f6ddae7fa2de46edd|Le Repose Pied|2c|48.44712951777|2.64364466384
bla7b93a704d76d3b617bb2d0|Le Têtard|3a|48.44709781745|2.64374532369
ble518854f94f276fb649cb66|Le Thé Tard|2c|48.44710277062|2.64376892052
bl892800a81e640a239277bff|L'Étalon Pointe|7a|48.44720064529|2.64364585861
bl2804ffb767103aa213f3395|Fissur'Âge|2b|48.44720163592|2.64365929984
blf907b2dfeda520818c30255|Le Dall'Âge|3a|48.44720401344|2.64367423454
bl88b26fdced4e5f42c5a8f5c|Le Mur'Âge|4c|48.44720975912|2.64369394834
blac8305f09071fa0f3831170|Petit Réta|3c|48.44723828934|2.64367423454
bl3a1aee38f90f1b896412820|Rez-de-Dalle|2b|48.44723288265|2.64364944416
bl537e217544d14b85c854a5f|La Gueule Ouverte|6b+|48.44722541112|2.64363839126
bl9a8c2811f2d2b4029eb7634|Hard Crawl|6b+|48.44721491041|2.64351084895
bl451e625ae58712345229486|Hard Crawl (gauche)|6c|48.44721431603|2.64351532937
bl09f120ffb5615c0ad6f07c2|Hard Water|6c|48.44720183405|2.64350786201
ble428edf326b669b5f9b4f73|Choane|2b|48.44719965465|2.64355595174
bl0df4f60b636f9487eaa67f9|Le Faux Nez|3a|48.44720936286|2.64356162693
ble3394d4f7259dc96d0cb21f|La Fine Bouche (gauche)|3c|48.44723175116|2.64357924987
bl2dd73e12c50314bbee9584b|La Fine Bouche|3b|48.4472491863|2.64357476945
bl7aa13fea707c42e3a91cb88|La Fine Bouche (droite)|1c|48.44725354508|2.64356610733
bl3a46fb8386607239856d5a4|La Que Dalle (gauche)|2b|48.44728227341|2.64352249801
bl287777898858f5864784931|La Que Dalle (droite)|2b|48.44728247154|2.6435431079
bl2600595aed83a601bfc9b05|Racine Carrée|5c|48.44725810199|2.64366168939
bl7366660452568cf1e6aa3ce|Racine Tarée (assis)|6a+|48.44727256521|2.64365242988
ble8ba37ca12b892c81e64184|Racine Tarée|5c|48.44727335772|2.64364884555
bl3e91ef8193897c1e81e25a2|Puissance 4|7a+|48.44725394134|2.64368349404
bl83c51025521e3d49bd35490|Gros-Lanta|7b|48.44721970376|2.6439311231
bl2d8cadde79935df4b404dc0|Lukiller|7a|48.44735046887|2.64388491471
blf9da6ce90bdc3375b8be683|Le Réveil de la Force|8a|48.44734056256|2.64382876025
bl78b4588569b9f12ee5b8d5f|BB8|6c+|48.44734115694|2.64380366996
bla22fbe8fb34d06707fe44ac|La Marche à Pied|2c|48.44736077142|2.64380396865
bl47b1af48a33058f8f505d4b|Le Nez de Marche|3c|48.44736830021|2.64380605951
blce19c310f5e2d11bc5e8359|Le Marche Pied|3a|48.44737582899|2.64380605951
ble01ee65ec32efaf95ab8260|Boudak|6b+|48.4473857353|2.64380994253
bl50936bd83f7e04d06e6731a|Stabilisateur d'Humeur|7a+|48.44738668685|2.64360033183
bl2bfcb2d14d61009557a37b4|Tiliak|7a|48.44742080357|2.64379799477
bl4933d3be7fdef17614a2dce|Tiliak (rallongé)|7b+|48.44741961482|2.64380128041
bl0202d2d80b6a30b569750f0|Ulysse|7a|48.44741802981|2.64379739739
bld8aeb8b1620d0e77e9e4678|Ulysse (rallongé)|7b+|48.44741733627|2.64380023513
blbb21a172f9258d9fc3495b2|Goran|7a+|48.44742397358|2.6437993389
blcc6119cc3c4d03b50545d63|Goriak|7b|48.44742714359|2.64380068302
bl933e0a0eb659f12dd2fb939|Liakyssan|7b+|48.44741723731|2.64380456604
bl71d8a177101fedc70204b1e|Anak (gauche)|7b|48.44744239928|2.64381263078
blc25c2b182ee42b923513786|Liakychan (direct)|6a+|48.44745468308|2.64381412424
bl44bec9793390f0b6cc928b7|Liakychan|7c|48.44741981294|2.64380546212
ble73a155fb3aded86f858c46|Exomars|7a|48.4473996041|2.64387983691
blde358528f2a9dbf110bcbe1|Big Mack|5c|48.44740079286|2.64397123725
bl7559c13debd5703f9a62903|Big Mack (droite-gauche)|6b+|48.44740317037|2.64397302942
bl26acaf91d599823f1a4a95d|Big Mack (droite)|6b|48.44739722659|2.6439888602
blaa0a6fbbb8aef0733dc6e88|Banana Box|5b|48.44751224523|2.6436890866
bl2eb5d5a81eb10ffc8944a6e|Goruliak|7a|48.44749685387|2.6441326706
bl6ad0a22e14d2e8b58cb4f5e|Goruliak (assis)|7c|48.44749308948|2.64413177452
bla011d1e21d6cba8b8bd2144|Le Sébum|4a|48.4475352902|2.6441180346
blbf6c7bed8c81c9afa757b98|TerreMag|6b|48.44754262084|2.64422795397
blc9afa9f7bb10013c79fac72|Crossops (assis gauche)|7b+|48.44753330894|2.64424049912
bl4d2c51ef69f82e985ba8f65|Terremark|6b|48.44751567579|2.64428231626
bleacf22ae55261b428524d0c|Terremaroc|7a+|48.44750576951|2.64429964051
blb4b171fefd667ef7fbc8978|Isatix (droite)|7a|48.44767072854|2.64333140071
bl3f103df8ea05acd3b88da74|Isatix|7a+|48.44766872704|2.64332972433
bl30f12cae09a4313dc403504|Isatix (assis)|7b+|48.44767006137|2.64332603629
bld7ac990249eb18baf6d48c2|Isatix (droite assis)|7a+|48.44767250767|2.6433287185
bl12941c322bc004f6accc38b|L'Angle d'Isatix (gauche)|6a+|48.44764893433|2.64329653199
bl6d8c1d8598d8e81038f66cd|Abidak|7a|48.44813040668|2.64316644453
bla30ca4c498aaf7dfbedc4b6|Makadak|7a|48.44782284325|2.64318890802
bl688e3bb2dd2b66f834600f3|Makadak (droite)|6c|48.44781995197|2.64318756725
bl524e8b1b834eb45e6498087|Kaskouiak|7a+|48.44784374784|2.64282815092
bl2558d601f8f2d9d411e62b4|Troisième Tour|6b|48.44783462966|2.64285631445
ble957ecbc021e8adbf893ec8|Kawak|5b|48.4478317386|2.64287676629
blfe651f048ab38f66719343f|Kawak (assis)|6a+|48.44783462966|2.64287609574
bl31f18b3238d8f9ac91fc0ee|Kalashnikov|7b|48.44781172357|2.64280971107
bld0fb18d50027d1f49f8dff5|Kalash|6c|48.44780816534|2.64281641659
bl19ba05ee3f2bf39f06e92d4|Nordky|6a+|48.44773966938|2.64273159173
bl508334c3be77c0199682c8d|Nordky (gauche)|6a|48.44773633353|2.64273159173
bl52caa458791a845c7448fd9|Rallongekychan|7c|48.44741436774|2.64380053609
bl5f82b1389de233cae016f49|La Farandole|7b|48.44739995271809|2.643848291580042
bl6cc4fd90d6b0d913c34e2ae|La Farandole (retour)|7a|48.447414852921014|2.6438058791497383
bl3bbe246c78a54138cc43d48|Le Colimaçon|2b|48.38303689814|2.52795097607
bl1730b1d15af5bd60c41d928|Jaune 6|2b|48.38276821309|2.52790186351
blc39baef9ece6683f4243ce7|Jaune 10|2b|48.38232438768|2.52815113894
ble739a5a79013be820267dac|Jaune 15|2c|48.38246600679|2.52740156547
bla006775c20afecfb081a9dc|Le Dièdre Caché|2c|48.38256962305|2.5270159794
bl13da82a937356c41ecaff4c|La JCB|3a|48.38265954462|2.52715825323
ble21a40a9652977da957fb42|La Vallot|2c|48.38253271536|2.52711627063
bl75ccfa6f24ba5cb1f3d9082|Jaune 29|2b|48.38273323963|2.52735946406
bl4861f3f25b38badaf22936f|Le Yosemite|2c|48.38280686451|2.52718364571
bla1afe2162897a41129d5883|Jaune 38|3a|48.38304543075|2.52702687446
bl87c369d5d6b83e73f3a94fc|Jaune 46|3a|48.382938774678564|2.5277059943869062
bl512b869bf8cb4d85fcc11ee|L'Arrivée|2b|48.38294576966334|2.527838881274647
bl57dcff890ae07d0179799e0|Orange 2|2b|48.38320300827|2.52625292826
bl19c92b17f96fa5d64915cd9|Orange 7|3b|48.38320941563|2.52682516004
bl28efa63a7bb84ffbd1cfe8b|Orange 12|4a|48.38269814959|2.52691882144
bl418c157cbcf341e7ca9a771|Orange 17|4a|48.38263342146|2.52713128624
bl6fae30002d7a5f33c4f80e7|Orange 21|2c|48.38253428365|2.52742750134
bl7b632d2024339e3d48f9a4e|Orange 26|2b|48.3828050337|2.52797282477
ble35703221b60d5ed53ca3fd|Orange 31|2b|48.3829010262|2.52763972961
bl0747fb7abf185e63c4853d7|Le Grand K|4b|48.38278933122|2.52774198848
bl2719720635b24a480b51d8f|Le Gueulard|7a|48.38300842478|2.52783690239
bl0eecdf03c49c8bd95d02420|Le Modeste|6c|48.38300731152|2.52783975246
bl14c05d34d9cfdde214cd513|Orange 29 bis|3c|48.38298653414691|2.527890322387293
bl09b1dbf3356479fc8dc0409|La Traversée du Gueulard (raccourci)|6c+|48.38297679671|2.52789541346
bl19237eedf016fb452a3f8c5|Close Encounters of Some Kind|6b|48.38292480578|2.52785640842
bl97c2b6c403f5c39ff757536|L'Escargot|2b|48.38296171188|2.52791338113
bl6cd3458a775cb459f443b02|Jaune 3|2b|48.38292122274|2.52774455659
bl6333bbb0a1728a4b7a7c1a7|Jaune 4|3a|48.38287930093|2.52778521571
blc69a18760937344dd42a564|Le Cube|2c|48.38291387504|2.52801592792
bldd7184f2c5962712ba410bf|Jaune 7|2b|48.3825921063|2.52797010204
blfa521ea777a68f89ad24f1a|Jaune 8|2b|48.38234446743|2.52799972054
blfde2ccb904d6fe76fd16148|Jaune 9|2b|48.38228004327|2.52805305863
blffa0f35b26ca3ddafdf10ee|Jaune 11|3a|48.38235904614|2.52808124661
blf06439a22d907d0ec791699|Le TCF|2c|48.38229906454|2.52797827001
bl026b5f0c2aaf007e3e0bdd4|L'Oublié|2b|48.38228390493|2.52790475345
bl2cbc9b04ec9b6a159380ca3|Jaune 14|2c|48.3823273005|2.52770451114
bl5e577e5d4a4156d0bbfa67f|Jaune 16|2b|48.38249165239|2.52723589686
blfd8bdd64d1ef60be67e469b|Jaune 17|2b|48.38246690821|2.52715847491
bl2ccd2c88d27e49314ca03bd|Jaune 18|2b|48.38259463816|2.52685699784
bldd0501540e59f48bb5f7754|Jaune 19|2b|48.38261427747|2.52695238124
bl070f1b2a2bbaa6f28fe31bf|Jaune 21|2b|48.38255443056|2.52700124823
bl744e06c9f5e1faac058ee19|Le Grand Vide|7b|48.38253584366|2.52709666576
ble89e7b526cd884884af1ad0|Snoopy|7a|48.38263958153|2.5272079148
bl059b101e5518257ac9c61c1|La GB|2c|48.38261093765|2.52713268675
bl6e1701f6b52f9d72bae70f7|L'Adhérence|3b|48.38252083054|2.5271698891
blee243a167c74522eefd8a45|La Descente|2b|48.38255898877|2.52717256523
bl5254fb18d6687335666833d|Jaune 27|2c|48.38272786361|2.52743482792
blfe8648bc1986675cb56b05b|La Droite|2c|48.38273767085|2.52739449988
bl8a2d27907bdd5f18345f417|Jaune 30|2b|48.38270709457|2.52728218669
bl91dc8958dbf6db3cf67f108|La Piscine|2b|48.38266905618|2.52731072863
bl6fc79e3d9a94829c9b4c11b|L'Interminable|3a|48.3827366121|2.52720625093
blcf5cb7d3bf2c77fc4c0aa1b|Jaune 33|2b|48.3827739722|2.52720843358
bl6cbc46e40acf5dbd345d284|Jaune 35|2b|48.38280018968|2.52717283406
bld7ad31cbee0d96fd44e4729|Jaune 36|2c|48.3828047941|2.52702987451
ble19f4c91bc929481cb287e8|La Réflexion|2c|48.38295628825|2.52704639069
blf44d756fe5fc6d228485fd0|Jaune 39|2c|48.38299948558|2.52679386485
bl2a6c8650083d07b864915ed|La Pyramide|3a|48.3830298726|2.52668055471
bld75890d1445ad51d790cc7c|Jaune 41|2b|48.38326947973|2.52688516518
bl8c513a0e3a0ce34c1c793c9|Orange 1|2c|48.38314788|2.52619260568
bled41d492e38bfe9dda1b6a1|Orange 3|2a|48.38312429369|2.52625951601
bl19bd2278467619366176bb3|Orange 4|3b|48.38308912978|2.52617126904
bl2e89d42a2ff5880f17106dd|Orange 5|3b|48.38327175819|2.52691701621
bl584fb1d5e0a213669eea3fc|Orange 6|4a|48.38326583128|2.52689812984
blbf5597e1caa06796b57c176|La Casquette|4b|48.38302611807|2.52676843535
blc2aa3987cb4686cf8b587e7|Orange 9|2c|48.38298765113|2.52668067321
bl06dc77a1c7ff0cf7d7913c0|Orange 10|3b|48.38279827044|2.52696975837
bl462fdd11e2a3b1a2ea1005a|Orange 11|5a|48.38269875064|2.52702163988
bl0c90bcac90bbca0fc7de2e9|Orange 13|3a|48.38263482908|2.52700339607
bld6ae66aa4c77872e498724b|Orange 14|2c|48.38256776623|2.52699899229
bld2377878946d1cb5b1c71f0|Le Vide|4b|48.38253954267|2.5270958921
bl6a8755a31ba7b40336d5bd0|Orange 16|2b|48.38255567815|2.52715024178
ble9b4bbabeb53ebe9f4e0a9a|Orange 18|3b|48.38275339152|2.52735642471
bl674bdbbb767dd16707b3479|La Base|2c|48.38270202394|2.52730241593
blb05ee76c4f13ba4bceb4fbb|Orange 20|4b|48.38264715859|2.52729432214
bl695fe8978ffd67ddcd0f184|Orange 22|2c|48.38252967246|2.52764802177
blfddf2fd451cab3abc33d328|Orange 23|1b|48.38250692075|2.52780048369
bl4c490f49d727f42961b1b09|Orange 24|2b|48.38259429365|2.52793986156
blb3569ae62addf08f262066a|Potesque|3c|48.38276443248|2.5279709686
bl5924f4c0bb4145799e14288|Rubik's|3a|48.38287687297|2.52799978455
bl4d501b374a01bf764217b3c|Orange 28|2c|48.38300119699|2.52796411348
bl2d7182065ee9e658fd69f80|Orange 29|2b|48.38297684054|2.52789928767
bl0d52ede04e723beaf85965c|Orange 30|3b|48.38296744897|2.52769577558
blbe5103c2ee1ddeb8582f64f|Orange 32|2c|48.3828942351|2.52773429767
ble3a42c9d9ed1d2ee9e2a3f4|Orange 33|3b|48.3828695939|2.52766730191
bl7c81e764c2e12ea87503bcf|Orange 34|2c|48.38282424519|2.52761563905
bl46ce1254eac86f704805774|La Traversée du Gueulard|7a+|48.3829747773|2.52789714139
bl67a819d108219fbcbb7cc33|Orange 36 bis|4a|48.38279631754256|2.52775962968272
bled41adfb0ecf086a2905159|Hack Value|7a+|48.38173181429153|2.5289964338564346
blfe9e102adb10c41f5a8d0ef|Block Down|7a|48.381742307175045|2.528990986056101
blfa55ffe82ffe69155c2e30b|Orange 7 bis|4c|48.38320483136|2.52685865354
ble1e8af16165801828853ae3|Vivification|6a|48.381759976117856|2.5284230020229095
bl14f6bb4a18abaf1320a304f|Orange 17 bis|5b|48.38262688522025|2.5271898300181874
bl712e329bfc65080ce68d499|Tonton Henri|6a+|48.382285508582385|2.528191136402654
bl0103380347d2b6379da8c60|Slippery Slope|6b+|48.38174597128554|2.529010033507941
bl58056f83d906e7a88d50ff5|La Traversée du Cube|3b|48.382907029857535|2.5279931006201366
bleb2b096f56fbf605058cdef|Pas Dur|6a|48.383009949035426|2.5267363964914296
bl15b054365c55d3a8858c240|Silence|5a|48.383067883258434|2.5280183140382633
bl171c0944f313932b83caf94|Orange 16 bis|4c|48.38252701289|2.52712620405
bld9d24a00f24df4f8e964de4|Rééducation|5a|48.382912366752976|2.5280435389167337
bl88e174919cbd9aa9362b5b6|Slop Down|6b+|48.38173850802801|2.5290152287666103
bl3eea9795ffcd32553ab72c7|Rubik's (assis)|4c|48.38288340881934|2.5279917716705995
bl4e1ae5982be1276c2dca85f|Orange 8 bis|2c|48.38298565609256|2.526739885890521
bl255099d674a7844ac63663f|Jaune 6 bis|2c|48.38277696409452|2.5279587229938727
blda7c622e16c2d51407976b0|Jaune 37 bis|2c|48.382968124681014|2.527052240918408
blda8b2874f12ecb3c377aceb|Jaune 21 bis|3a|48.382544730400724|2.527004068869701
bl9e38cf8c6314cbca78a971e|Jaune 11 bis|2c|48.3823392353261|2.5280734582608204
bl16ba97918c858ac478e56b4|Jaune 42|2b|48.382929616016014|2.527239982885817
